GID_2,NAME_2,NAME_1,region,GAUL_ADM2_NAME,GAUL_ADM1_NAME,NDVI_mean,NDVI_stdDev,NDBI_mean,NDBI_stdDev,urban_gradient_mean,n_lethal,n_protest,n_routine,log_n_routine,log_n_protest
IDN.23.9_1,Keerom,Papua,Maluku & Papua,Keerom,Papua,0.6696075618852226,0.257844575481759,-0.3275265819838217,0.0933740486407114,-0.9971258827507956,0,6,0,0.0,0.8451
IDN.23.15_1,Mappi,Papua,Maluku & Papua,Mappi,Papua,0.7412374146656524,0.1969672041473742,-0.3582234308850308,0.1229187605718395,-1.0994581234328824,0,3,0,0.0,0.6021
IDN.23.16_1,Merauke,Papua,Maluku & Papua,Merauke,Papua,0.6728550711317278,0.196930589678247,-0.2834549020615088,0.1577344763735279,-0.9559571692005808,0,64,3,0.6021,1.8129
IDN.23.17_1,Mimika,Papua,Maluku & Papua,Mimika,Papua,0.730737837310778,0.2615692432772554,-0.3874681788956358,0.1162634062450193,-1.1169279146409654,0,67,8,0.9542,1.8325
IDN.23.18_1,Nabire,Papua,Maluku & Papua,Nabire,Papua,0.7911540449369298,0.2072163466070181,-0.3908301682258483,0.1171064840352478,-1.1844002102416469,0,46,6,0.8451,1.6721
IDN.23.20_1,Paniai,Papua,Maluku & Papua,Paniai,Papua,0.7525029691112978,0.2389368030080301,-0.3687687114439694,0.1043005020424517,-1.121049297953187,0,30,0,0.0,1.4914
IDN.23.21_1,PegununganBintang,Papua,Maluku & Papua,Pegununganbintang,Papua,0.6567008796163724,0.2609963667499999,-0.3265228531179703,0.086837286837085,-0.9832251681056824,0,7,0,0.0,0.9031
IDN.23.22_1,PuncakJaya,Papua,Maluku & Papua,Puncakjaya,Papua,0.6409771157737586,0.2876368693389076,-0.330277100986393,0.125520004903249,-0.9706946699789144,0,3,0,0.0,0.6021
IDN.23.24_1,Sarmi,Papua,Maluku & Papua,Sarmi,Papua,0.7012301331261093,0.2575666439104882,-0.3872419932289028,0.1054388694075087,-1.0888200731992497,0,5,0,0.0,0.7782
IDN.23.26_1,Tolikara,Papua,Maluku & Papua,Tolikara,Papua,0.6699288333239808,0.2873800241616223,-0.324675374547421,0.1262815526946106,-0.9960913838807224,0,5,0,0.0,0.7782
IDN.23.27_1,Waropen,Papua,Maluku & Papua,Waropen,Papua,0.7730291727477684,0.2189453325556294,-0.4143481234670015,0.1067096270861029,-1.187149171435222,0,2,0,0.0,0.4771
IDN.23.28_1,Yahukimo,Papua,Maluku & Papua,Yahukimo,Papua,0.532297422869466,0.3122268725871138,-0.2761776919965325,0.1324649471331075,-0.8080199992369254,1,37,0,0.0,1.5798
IDN.22.1_1,Fakfak,PapuaBarat,Maluku & Papua,Fak-fak,Papua Barat,0.2270176379282585,0.2043687958935205,-0.3486129870334697,0.0692690460822603,-0.5752103827078606,2,13,0,0.0,1.1461
IDN.22.2_1,Kaimana,PapuaBarat,Maluku & Papua,Kaimana,Papua Barat,0.5261746883453183,0.3507507780766168,-0.3673780332648088,0.1036794303098465,-0.8932618978190324,0,8,4,0.699,0.9542
IDN.22.3_1,KotaSorong,PapuaBarat,Maluku & Papua,Kota Sorong,Papua Barat,0.712391749861652,0.2395818096310281,-0.35914150021266245,0.13153270314946314,-1.074327985448451,0,225,14,1.1761,2.3541
IDN.22.4_1,Manokwari,PapuaBarat,Maluku & Papua,Manokwari,Papua Barat,0.6783455036415711,0.2940493886860647,-0.3388562020780848,0.1588406769071105,-1.0306075257409784,0,172,7,0.9031,2.238
IDN.22.6_1,RajaAmpat,PapuaBarat,Maluku & Papua,Rajaampat,Papua Barat,0.568122279612822,0.3297026332304932,-0.3151469209533533,0.2252372765474233,-0.8944871793102084,0,4,0,0.0,0.699
IDN.22.7_1,SorongSelatan,PapuaBarat,Maluku & Papua,Sorong Selatan,Papua Barat,0.7070564125963991,0.2383069945951353,-0.3927291327680279,0.1067851537596432,-1.099494019489616,0,15,0,0.0,1.2041
IDN.22.10_1,TelukBintuni,PapuaBarat,Maluku & Papua,Telukbintuni,Papua Barat,0.679773925339492,0.2911902954592483,-0.3858948340738354,0.1065764546188804,-1.0652410221435835,0,5,0,0.0,0.7782
IDN.22.11_1,TelukWondama,PapuaBarat,Maluku & Papua,Telukwondama,Papua Barat,0.5029301430567998,0.3807831015932497,-0.2557739479335892,0.3198258847098911,-0.8317380436813027,0,2,0,0.0,0.4771
IDN.24.1_1,Bengkalis,Riau,Sumatra,Bengkalis,Riau,0.6199202786078597,0.302429014511699,-0.3299890398850736,0.1649334269820182,-0.9473040848317744,0,4,1,0.301,0.699
IDN.24.2_1,Dumai,Riau,Sumatra,Kota Dumai,Riau,0.6234345837434759,0.2507265632155137,-0.227301898528832,0.1582200311549966,-0.8505006586051568,0,7,1,0.301,0.9031
IDN.24.3_1,IndragiriHilir,Riau,Sumatra,Indragiri Hilir,Riau,0.6724660943514552,0.2186353998898546,-0.3661668396747572,0.1275568259463429,-1.0384047525943243,0,2,0,0.0,0.4771
IDN.24.4_1,IndragiriHulu,Riau,Sumatra,Indragiri Hulu,Riau,0.766828554714889,0.1476225292750067,-0.3491658201691644,0.0948214688693883,-1.1157554873117592,0,3,0,0.0,0.6021
IDN.24.5_1,Kampar,Riau,Sumatra,Kampar,Riau,0.7574009609486138,0.1788879024446961,-0.3415926654110603,0.098964305925911,-1.0989648894237078,0,6,1,0.301,0.8451
IDN.24.7_1,KuantanSingingi,Riau,Sumatra,Kuantan Singingi,Riau,0.7725616076829283,0.150957228627696,-0.3265903293328355,0.10311355037361,-1.0991308236237731,0,1,0,0.0,0.301
IDN.24.8_1,Pekanbaru,Riau,Sumatra,Kota Pekanbaru,Riau,0.588129498179874,0.2250929773320001,-0.2426104551143425,0.129455866666812,-0.830739953294219,0,129,2,0.4771,2.1139
IDN.24.9_1,Pelalawan,Riau,Sumatra,Pelalawan,Riau,0.6480585212549919,0.2218727723108268,-0.313182427114253,0.1312195145564566,-0.9608135801338086,0,4,0,0.0,0.699
IDN.24.10_1,RokanHilir,Riau,Sumatra,Rokanhilir,Riau,0.6991173186001751,0.2199064112932531,-0.3088819923310072,0.137294069857785,-1.0078048931441663,0,1,0,0.0,0.301
IDN.24.11_1,RokanHulu,Riau,Sumatra,Rokanhulu,Riau,0.7625051268320343,0.1788457188186847,-0.3433995387442937,0.0990123243012952,-1.1057553017921502,0,7,0,0.0,0.9031
IDN.24.12_1,Siak,Riau,Sumatra,Siak,Riau,0.6086970910811452,0.2769258199456733,-0.3197108040131812,0.1415270972154564,-0.9267973892020422,0,6,1,0.301,0.8451
IDN.25.1_1,Majene,SulawesiBarat,Sulawesi,Majene,Sulawesi Barat,0.7962214511816639,0.1664926432718818,-0.3600551001955955,0.1361122840620553,-1.1575485518474415,0,43,0,0.0,1.6435
IDN.25.2_1,Mamasa,SulawesiBarat,Sulawesi,Mamasa,Sulawesi Barat,0.8329818985175367,0.082669507886952,-0.3658518360587825,0.0803908692817293,-1.1988334699321777,0,39,2,0.4771,1.6021
IDN.25.4_1,Mamuju,SulawesiBarat,Sulawesi,Mamuju,Sulawesi Barat,0.8285334248223463,0.1175673038415442,-0.3792658057878963,0.0974950177053334,-1.2085370946034302,0,156,3,0.6021,2.1959
IDN.25.3_1,MamujuUtara,SulawesiBarat,Sulawesi,Mamuju Utara,Sulawesi Barat,0.8176623074973116,0.1539245651203648,-0.3781572266106875,0.1169245138178185,-1.197334805527243,1,8,0,0.0,0.9542
IDN.26.1_1,Bantaeng,SulawesiSelatan,Sulawesi,Bantaeng,Sulawesi Selatan,0.578606217303462,0.1871786374879783,-0.171424715324328,0.1215400937487169,-0.7500309326277927,0,18,0,0.0,1.2788
IDN.26.2_1,Barru,SulawesiSelatan,Sulawesi,Barru,Sulawesi Selatan,0.6382357653187116,0.2235866259811506,-0.2124119674495702,0.1880694893790863,-0.8516822756780268,0,4,1,0.301,0.699
IDN.26.3_1,Bone,SulawesiSelatan,Sulawesi,Bone,Sulawesi Selatan,0.5870694158016886,0.1868208965987917,-0.1564894795979082,0.1611471877610224,-0.7435588953995994,0,22,0,0.0,1.3617
IDN.26.4_1,Bulukumba,SulawesiSelatan,Sulawesi,Bulukumba,Sulawesi Selatan,0.6112689828099139,0.177365275166735,-0.181089187520887,0.1258406494815538,-0.792574656000945,0,31,0,0.0,1.5051
IDN.26.5_1,Enrekang,SulawesiSelatan,Sulawesi,Enrekang,Sulawesi Selatan,0.6639393485693091,0.1866542882719337,-0.2412177285770789,0.1206971010698603,-0.9051570771463924,0,22,2,0.4771,1.3617
IDN.26.6_1,Gowa,SulawesiSelatan,Sulawesi,Gowa,Sulawesi Selatan,0.6039783074251089,0.1811518258619001,-0.1840888134294932,0.1559424432800865,-0.7880671208546025,0,37,2,0.4771,1.5798
IDN.26.7_1,Jeneponto,SulawesiSelatan,Sulawesi,Jeneponto,Sulawesi Selatan,0.3714645031316025,0.1594109098139996,-0.0157878370151052,0.1152028808208725,-0.387252340146709,0,28,3,0.6021,1.4624
IDN.26.11_1,Luwu,SulawesiSelatan,Sulawesi,Luwu,Sulawesi Selatan,0.6653527213473934,0.2122149293262188,-0.2696114658727075,0.1179802285451713,-0.9349509221668066,0,14,3,0.6021,1.1761
IDN.26.9_1,LuwuTimur,SulawesiSelatan,Sulawesi,Luwu Timur,Sulawesi Selatan,0.7321918544533201,0.2178179203656416,-0.3355121636792928,0.1046540662191546,-1.067750645834726,0,22,0,0.0,1.3617
IDN.26.10_1,LuwuUtara,SulawesiSelatan,Sulawesi,Luwu Utara,Sulawesi Selatan,0.7591476623404704,0.1791638505083687,-0.3316970787658402,0.1050038877072635,-1.0908414758608298,0,20,0,0.0,1.3222
IDN.26.12_1,Makassar,SulawesiSelatan,Sulawesi,Kota Makasar,Sulawesi Selatan,0.3102803232722678,0.1997524433605536,-0.0191692432128036,0.1543145004467298,-0.329449566485071,1,361,31,1.5051,2.5587
IDN.26.13_1,Maros,SulawesiSelatan,Sulawesi,Maros,Sulawesi Selatan,0.6042274997156443,0.237799454718968,-0.2089983818785535,0.1804665688102922,-0.8132258815942062,0,17,0,0.0,1.2553
IDN.26.14_1,Palopo,SulawesiSelatan,Sulawesi,Kota Palopo,Sulawesi Selatan,0.6444575831049695,0.2765044606408264,-0.2860438225659388,0.1240712493904668,-0.9305014056709084,0,55,0,0.0,1.7482
IDN.26.15_1,PangkajeneDanKepulauan,SulawesiSelatan,Sulawesi,Pangkajene Kepulauan,Sulawesi Selatan,0.5125585575855571,0.2708461317879146,-0.1600664027671279,0.1759540143507775,-0.6726249603526872,0,6,1,0.301,0.8451
IDN.26.16_1,Parepare,SulawesiSelatan,Sulawesi,Kota Pare-pare,Sulawesi Selatan,0.4648465028752599,0.1831166834705835,-0.0587574126232902,0.1245269793392579,-0.5236039154985508,0,28,1,0.301,1.4624
IDN.26.17_1,Pinrang,SulawesiSelatan,Sulawesi,Pinrang,Sulawesi Selatan,0.6138975165220925,0.2191960425129902,-0.2117265147571055,0.1558370892533464,-0.826715082719486,0,24,0,0.0,1.3979
IDN.26.18_1,SidenrengRappang,SulawesiSelatan,Sulawesi,Sidenrengrappang,Sulawesi Selatan,0.5267046376466524,0.2726266086115922,-0.2284009931255989,0.1904396309269475,-0.755098470943405,0,10,0,0.0,1.0414
IDN.26.19_1,Sinjai,SulawesiSelatan,Sulawesi,Sinjai,Sulawesi Selatan,0.6473188960763737,0.1684486886109396,-0.2328116575850369,0.1248427354715778,-0.8804998026231947,0,38,2,0.4771,1.5911
IDN.26.20_1,Soppeng,SulawesiSelatan,Sulawesi,Soppeng,Sulawesi Selatan,0.6269719349072959,0.185067628339911,-0.1964719947435013,0.1601506185707945,-0.8234439296507993,0,2,0,0.0,0.4771
IDN.26.21_1,Takalar,SulawesiSelatan,Sulawesi,Takalar,Sulawesi Selatan,0.409180824081199,0.2554036533090122,-0.0623779965291379,0.1854359994891861,-0.4716817990441972,0,18,1,0.301,1.2788
IDN.26.22_1,TanaToraja,SulawesiSelatan,Sulawesi,Tanatoraja,Sulawesi Selatan,0.709042288416752,0.1353142768507842,-0.259729415799547,0.1153307994469471,-0.9687717042163044,0,25,0,0.0,1.415
IDN.26.24_1,Wajo,SulawesiSelatan,Sulawesi,Wajo,Sulawesi Selatan,0.5431366640129915,0.1966757547881877,-0.1531744240954536,0.1444421833476198,-0.6963110881084457,0,25,1,0.301,1.415
IDN.27.2_1,Banggai,SulawesiTengah,Sulawesi,Banggai,Sulawesi Tengah,0.6478019023204089,0.2838708297670954,-0.3324595390048373,0.1458001915187209,-0.9873960068055364,0,41,2,0.4771,1.6232
IDN.27.1_1,BanggaiKepulauan,SulawesiTengah,Sulawesi,Banggai Kepulauan,Sulawesi Tengah,0.1884940860257719,0.2223722307492705,-0.4147563183814276,0.1317293935130887,-0.604178171217141,0,0,0,0.0,0.0
IDN.27.3_1,Buol,SulawesiTengah,Sulawesi,Buol,Sulawesi Tengah,0.7985619127935453,0.1705474658083787,-0.3947314701655094,0.1086358705299234,-1.1939715146804526,0,4,0,0.0,0.699
IDN.27.4_1,Donggala,SulawesiTengah,Sulawesi,Donggala,Sulawesi Tengah,0.7862374299696453,0.1803892798532463,-0.3745962624215286,0.1071294121661939,-1.1615232202709596,0,4,0,0.0,0.699
IDN.27.5_1,Morowali,SulawesiTengah,Sulawesi,Morowali,Sulawesi Tengah,0.7145976224148791,0.2381303434043593,-0.3227611811743928,0.1306680251341543,-1.0375327194523685,0,15,0,0.0,1.2041
IDN.27.6_1,Palu,SulawesiTengah,Sulawesi,Kota Palu,Sulawesi Tengah,0.6650296651440162,0.2197504710063754,-0.2440797244839433,0.1740847170837933,-0.9091152791455906,0,123,1,0.301,2.0934
IDN.27.7_1,ParigiMoutong,SulawesiTengah,Sulawesi,Parigimoutong,Sulawesi Tengah,0.6175394131186559,0.2780478821092453,-0.3148973197523245,0.1195796457147955,-0.933862383677571,1,3,0,0.0,0.6021
IDN.27.8_1,Poso,SulawesiTengah,Sulawesi,Poso,Sulawesi Tengah,0.7607826501648697,0.1875728736075012,-0.3098849692189384,0.2086734922077837,-1.0894119898791013,0,8,0,0.0,0.9542
IDN.27.10_1,TojoUna-Una,SulawesiTengah,Sulawesi,Tojounauna,Sulawesi Tengah,0.7608553916876719,0.2056229366629892,-0.3275064323413637,0.1888406402298857,-1.098498716114935,0,3,0,0.0,0.6021
IDN.27.11_1,Toli-Toli,SulawesiTengah,Sulawesi,Toli-toli,Sulawesi Tengah,0.7582988889750846,0.2253425066585855,-0.3531880373404156,0.163655060045696,-1.123001030435509,0,2,0,0.0,0.4771
IDN.28.1_1,Bau-Bau,SulawesiTenggara,Sulawesi,Kota Bau-bau,Sulawesi Tenggara,0.7113857660570275,0.1651587316936457,-0.2758353718802238,0.1462545112148489,-0.9881857335098198,0,19,0,0.0,1.301
IDN.28.2_1,Bombana,SulawesiTenggara,Sulawesi,Bombana,Sulawesi Tenggara,0.6963214887133484,0.2076957173664371,-0.2564151232487163,0.1791073032831946,-0.9529390952644696,0,1,0,0.0,0.301
IDN.28.4_1,Buton,SulawesiTenggara,Sulawesi,Buton,Sulawesi Tenggara,0.6431976344807292,0.2314675556615676,-0.2513093279699787,0.1638233423328869,-0.8970013718447576,0,3,0,0.0,0.6021
IDN.28.5_1,Kendari,SulawesiTenggara,Sulawesi,Kendari,Sulawesi Tenggara,0.4787601816193184,0.279231081138548,-0.24024513580660217,0.1263283455526318,-0.7196071093642575,1,147,11,1.0792,2.1703
IDN.28.7_1,Kolaka,SulawesiTenggara,Sulawesi,Kolaka,Sulawesi Tenggara,0.6637021180816112,0.249883959493677,-0.2952793928564818,0.1269565983596582,-0.9598309085602268,0,1,0,0.0,0.301
IDN.28.6_1,KolakaUtara,SulawesiTenggara,Sulawesi,Kolaka Utara,Sulawesi Tenggara,0.4258062758554178,0.3194115999172669,-0.2367527930852089,0.1153722649819231,-0.6627006263969765,0,2,0,0.0,0.4771
IDN.28.8_1,KonaweSelatan,SulawesiTenggara,Sulawesi,Konawe Selatan,Sulawesi Tenggara,0.539459567728533,0.262940821518483,-0.2355360768948642,0.1242632787978608,-0.7755306104272217,0,12,1,0.301,1.1139
IDN.28.11_1,Muna,SulawesiTenggara,Sulawesi,Muna,Sulawesi Tenggara,0.6113168137727585,0.257954619942856,-0.2568837822199885,0.146069636080063,-0.8694534351660037,0,13,1,0.301,1.1461
IDN.28.12_1,Wakatobi,SulawesiTenggara,Sulawesi,Wakatobi,Sulawesi Tenggara,0.6213227170937051,0.3231885024655797,-0.2112156180494712,0.2485771476386883,-0.840360765284186,0,6,1,0.301,0.8451
IDN.29.1_1,Bitung,SulawesiUtara,Sulawesi,Kota Bitung,Sulawesi Utara,0.7156839734666816,0.2000659915029338,-0.3111742211357557,0.1766611592622183,-1.0377602621998785,0,14,0,0.0,1.1761
IDN.29.5_1,BolaangMongondow,SulawesiUtara,Sulawesi,Bolaangmongondow,Sulawesi Utara,0.6290050502634109,0.3094626854251971,-0.3260916438936473,0.1426367835087418,-0.9579287630224216,0,5,0,0.0,0.7782
IDN.29.6_1,KepulauanSangihe,SulawesiUtara,Sulawesi,Kepulauan-sangihe,Sulawesi Utara,0.7081454498657632,0.2647172282807201,-0.3146338359352447,0.2923122659981551,-1.0679025139458411,0,7,0,0.0,0.9031
IDN.29.7_1,KepulauanTalaud,SulawesiUtara,Sulawesi,Kepulauan-talaud,Sulawesi Utara,0.7621047905294379,0.2081192148551194,-0.3711372550506629,0.2151121640805132,-1.1405423472327725,0,1,0,0.0,0.301
IDN.29.9_1,Manado,SulawesiUtara,Sulawesi,Kota Manado,Sulawesi Utara,0.6343671666888621,0.2476920751652466,-0.2255885729293342,0.1906808847272177,-0.8620834291961031,0,84,3,0.6021,1.9294
IDN.29.13_1,Minahasa,SulawesiUtara,Sulawesi,Minahasa,Sulawesi Utara,0.6855015884948946,0.2151398184414437,-0.3167933838697185,0.1364120501300479,-1.0029205936733627,0,6,2,0.4771,0.8451
IDN.29.10_1,MinahasaSelatan,SulawesiUtara,Sulawesi,Minahasa Selatan,Sulawesi Utara,0.765407215596834,0.1753355270616871,-0.3800223851817279,0.115357721615272,-1.1467512522350636,0,4,0,0.0,0.699
IDN.29.12_1,MinahasaUtara,SulawesiUtara,Sulawesi,Minahasa Utara,Sulawesi Utara,0.7489923955841085,0.1874778221050603,-0.3339237569545065,0.1446371152030533,-1.0864244512498296,0,6,0,0.0,0.8451
IDN.29.15_1,Tomohon,SulawesiUtara,Sulawesi,Kota Tomohon,Sulawesi Utara,0.6972361597507809,0.1627161120573386,-0.3198246545706775,0.118856846593899,-1.0170608143214594,0,5,0,0.0,0.7782
IDN.30.1_1,Agam,SumateraBarat,Sumatra,Agam,Sumatera Barat,0.7598077436040812,0.1982991604341289,-0.3462869309211069,0.131856486032044,-1.1075573565562205,0,7,0,0.0,0.9031
IDN.30.2_1,Bukittinggi,SumateraBarat,Sumatra,Kota Bukitinggi,Sumatera Barat,0.5748427458763525,0.194063450213652,-0.1852440431596578,0.1526243060689227,-0.7600867890360108,0,24,0,0.0,1.3979
IDN.30.4_1,Dharmasraya,SumateraBarat,Sumatra,Dharmasraya,Sumatera Barat,0.7129000647542891,0.1951382985700757,-0.3020046787786949,0.0903156326762295,-1.0149008165888416,0,2,0,0.0,0.4771
IDN.30.5_1,KepulauanMentawai,SumateraBarat,Sumatra,Kepulauan Mentawai,Sumatera Barat,0.7144621411437226,0.2540423539250981,-0.3861885040766894,0.1841859936622606,-1.1127523567018611,0,0,0,0.0,0.0
IDN.30.6_1,KotaSolok,SumateraBarat,Sumatra,Solok,Sumatera Barat,0.6933761531735185,0.16310680355878754,-0.312032077487317,0.0950273346237719,-1.0054103095580549,0,7,0,0.0,0.9031
IDN.30.7_1,LimaPuluhKota,SumateraBarat,Sumatra,Limapuluhkoto,Sumatera Barat,0.8070819921124938,0.1081354655470621,-0.3679359191903447,0.0740729666618767,-1.1750175057947816,0,1,0,0.0,0.301
IDN.30.10_1,Padang,SumateraBarat,Sumatra,Kota Padang,Sumatera Barat,0.7454830741268696,0.2189068601705968,-0.3319704356850932,0.1535973977212921,-1.0786088956682036,0,117,2,0.4771,2.0719
IDN.30.8_1,PadangPanjang,SumateraBarat,Sumatra,Kota Padangpanjang,Sumatera Barat,0.7251709848811565,0.1535293531161416,-0.3131662505595348,0.1231536517344584,-1.0383372354406908,0,3,0,0.0,0.6021
IDN.30.9_1,PadangPariaman,SumateraBarat,Sumatra,Padangpariaman,Sumatera Barat,0.777259836441979,0.1446205600055148,-0.3662891129819273,0.090503170244172,-1.1435735217524918,0,5,0,0.0,0.7782
IDN.30.11_1,Pariaman,SumateraBarat,Sumatra,Kota Pariaman,Sumatera Barat,0.6635373268946668,0.2254060899407369,-0.3099183373874029,0.1215154737855187,-0.9734556642820688,0,1,0,0.0,0.301
IDN.30.13_1,Pasaman,SumateraBarat,Sumatra,Kota Pasaman,Sumatera Barat,0.796579227088354,0.13509461683027,-0.3749958001263261,0.0783933433825085,-1.1715738435935976,0,1,0,0.0,0.301
IDN.30.12_1,PasamanBarat,SumateraBarat,Sumatra,Kota Pasaman Barat,Sumatera Barat,0.7694224300558381,0.1927632433669274,-0.3608340762514646,0.0953032420046228,-1.130252456747251,0,18,2,0.4771,1.2788
IDN.30.14_1,Payakumbuh,SumateraBarat,Sumatra,Kota Payakumbuh,Sumatera Barat,0.6625492402006996,0.1146308033428689,-0.2688888155874774,0.0909743849054191,-0.9314380557881756,0,0,0,0.0,0.0
IDN.30.15_1,PesisirSelatan,SumateraBarat,Sumatra,Pesisir Selatan,Sumatera Barat,0.8170100492838592,0.1810473535479369,-0.3780868484260001,0.1204492182647648,-1.1967161674368063,0,6,0,0.0,0.8451
IDN.30.16_1,Sawahlunto,SumateraBarat,Sumatra,Kota Sawahlunto,Sumatera Barat,0.767301789846149,0.1244141936865644,-0.3248263164927087,0.0832426683475016,-1.0921281063388557,0,1,0,0.0,0.301
IDN.30.18_1,SolokSelatan,SumateraBarat,Sumatra,Solok Selatan,Sumatera Barat,0.7635020737826964,0.163803823553869,-0.3545987827399675,0.0822677959167391,-1.1181005564061397,0,4,0,0.0,0.699
IDN.30.20_1,TanahDatar,SumateraBarat,Sumatra,Tanahdatar,Sumatera Barat,0.7302161512095495,0.2061254418761726,-0.3302057734296164,0.1413032266534655,-1.0626003366993422,0,1,0,0.0,0.301
IDN.31.1_1,BanyuAsin,SumateraSelatan,Sumatra,Banyuasin,Sumatera Selatan,0.6781023310805487,0.2007693485565971,-0.2619787857622417,0.2032383102078271,-0.9400769303681004,0,4,0,0.0,0.699
IDN.31.3_1,Lahat,SumateraSelatan,Sumatra,Lahat,Sumatera Selatan,0.7549030534040831,0.157541216810095,-0.3080227656416373,0.0935863129245552,-1.0629192096919748,0,13,0,0.0,1.1461
IDN.31.4_1,Lubuklinggau,SumateraSelatan,Sumatra,Kota Lubuklinggau,Sumatera Selatan,0.7343054463345209,0.1743319634421438,-0.3091238225620201,0.1013976063961867,-1.0431722027404695,0,12,0,0.0,1.1139
IDN.31.5_1,MuaraEnim,SumateraSelatan,Sumatra,Muaraenim,Sumatera Selatan,0.7652835014364595,0.1150287003692829,-0.2771014895916301,0.1118134170248317,-1.0423849910280896,0,10,0,0.0,1.0414
IDN.31.6_1,MusiBanyuasin,SumateraSelatan,Sumatra,Musibanyuasin,Sumatera Selatan,0.7619750898756947,0.1458656081830167,-0.3070108573690752,0.1135541482608603,-1.0689881516898172,0,7,0,0.0,0.9031
IDN.31.7_1,MusiRawas,SumateraSelatan,Sumatra,Musirawas,Sumatera Selatan,0.7655760252166635,0.171300919568516,-0.3252372953279937,0.1038543846069554,-1.0906836130930844,0,5,0,0.0,0.7782
IDN.31.8_1,OganIlir,SumateraSelatan,Sumatra,Ogan Ilir,Sumatera Selatan,0.6563539976949605,0.1591521776800723,-0.1758651861311279,0.1470523291579669,-0.8322125695592852,0,10,0,0.0,1.0414
IDN.31.9_1,OganKomeringIlir,SumateraSelatan,Sumatra,Ogan Komering Ilir,Sumatera Selatan,0.6727318586953012,0.2051847496248563,-0.2810762379014044,0.1604738003739852,-0.9537272163167628,0,5,0,0.0,0.7782
IDN.31.12_1,OganKomeringUlu,SumateraSelatan,Sumatra,Ogan Komering Ulu,Sumatera Selatan,0.782556413571876,0.1144379038265667,-0.2983783346058045,0.0881666333374213,-1.0809347481776783,0,14,0,0.0,1.1761
IDN.31.10_1,OganKomeringUluSelatan,SumateraSelatan,Sumatra,Ogan Komering Ulu Selatan,Sumatera Selatan,0.7577129628442454,0.1629007683009875,-0.2972363677633055,0.1424041541411205,-1.0574602877603414,0,0,0,0.0,0.0
IDN.31.11_1,OganKomeringUluTimur,SumateraSelatan,Sumatra,Ogan Komering Ulu Timur,Sumatera Selatan,0.6774858606556359,0.1540252741610269,-0.2380872828001126,0.0905915250889703,-0.9155731434557508,0,5,0,0.0,0.7782
IDN.31.13_1,PagarAlam,SumateraSelatan,Sumatra,Kota Pagaralam,Sumatera Selatan,0.7605294976632,0.1463967728312798,-0.3049906464551878,0.0853049574447216,-1.0655085557991852,0,3,0,0.0,0.6021
IDN.31.14_1,Palembang,SumateraSelatan,Sumatra,Kota Palembang,Sumatera Selatan,0.463829376365,0.221684833059807,-0.0808401150236652,0.1412002022652844,-0.5446729118326201,0,120,3,0.6021,2.0828
IDN.31.15_1,Prabumulih,SumateraSelatan,Sumatra,Kota Prabumulih,Sumatera Selatan,0.770525113385165,0.10621440182794,-0.2747930067541098,0.0884972361202654,-1.0453181201392752,0,5,0,0.0,0.7782
IDN.32.1_1,Asahan,SumateraUtara,Sumatra,Asahan,Sumatera Utara,0.7997396123250842,0.1455664240604686,-0.3812816734724315,0.0816010292089016,-1.1810201161281897,0,52,1,0.301,1.7243
IDN.32.6_1,HumbangHasundutan,SumateraUtara,Sumatra,Humbang Hasundutan,Sumatera Utara,0.6043675911302624,0.1794472538778136,-0.338960720535763,0.0692022984557344,-0.942922151368667,0,0,0,0.0,0.0
IDN.32.10_1,KotaTanjungbalai,SumateraUtara,Sumatra,Kota Tanjungbalai,Sumatera Utara,0.7736760481922723,0.1848974199780793,-0.3577786242464191,0.1097621694575222,-1.1314546724386922,0,8,1,0.301,0.9542
IDN.32.13_1,Labuhanbatu,SumateraUtara,Sumatra,Labuhanbatu,Sumatera Utara,0.8133267552851177,0.1284828197726037,-0.3637936467773884,0.0898162261472872,-1.1771130868712114,0,8,2,0.4771,0.9542
IDN.32.16_1,MandailingNatal,SumateraUtara,Sumatra,Mandailingnatal,Sumatera Utara,0.7202755530803563,0.2255524720305642,-0.360532187026917,0.091494671700133,-1.080649146786855,0,17,0,0.0,1.2553
IDN.32.20_1,Nias,SumateraUtara,Sumatra,Nias,Sumatera Utara,0.619142149181705,0.264632096358542,-0.3372453185426162,0.1145119936719167,-0.9584423757398272,0,0,0,0.0,0.0
IDN.32.18_1,NiasSelatan,SumateraUtara,Sumatra,Nias Selatan,Sumatera Utara,0.662472114177965,0.3140352066272919,-0.3189692448288967,0.2505471509778724,-1.0102672424221113,0,0,1,0.301,0.0
IDN.32.23_1,Padangsidimpuan,SumateraUtara,Sumatra,Kota Padangsidempuan,Sumatera Utara,0.653778884226784,0.2277427151033692,-0.3086593880312783,0.0928383283292431,-0.9624305799281702,0,10,0,0.0,1.0414
IDN.32.24_1,PakpakBarat,SumateraUtara,Sumatra,Pakpakbharat,Sumatera Utara,0.6773107115409962,0.1959831995435859,-0.3688512253754029,0.0775450229420884,-1.046161936916399,0,0,0,0.0,0.0
IDN.32.25_1,Pematangsiantar,SumateraUtara,Sumatra,Kota Pematang Siantar,Sumatera Utara,0.402120776187044,0.0792567267297929,-0.2412684089799583,0.061829015502343,-0.6433891851670025,0,21,2,0.4771,1.3424
