ADM1_NAME,ADM2_NAME,ADM2_CODE,NDVI_mean,NDVI_stdDev,NDBI_mean,NDBI_stdDev,urban_gradient_mean
Sulawesi Selatan,Kota Watampone,73761,0.3709594153508254,0.16316992955201048,-0.04277212885978407,0.14313556808907832,-0.4137315442106108
Sulawesi Selatan,Maros,73792,0.6042274997156443,0.23779945471896802,-0.2089983818785535,0.18046656881029227,-0.8132258815942062
Sulawesi Utara,Bolaangmongondow,18197,0.6290050502634109,0.3094626854251971,-0.32609164389364736,0.14263678350874187,-0.9579287630224216
Sulawesi Utara,Kota Manado,18200,0.6343671666888621,0.24769207516524666,-0.22558857292933426,0.19068088472721773,-0.8620834291961031
Sulawesi Utara,Kota Bitung,73714,0.7156839734666816,0.20006599150293386,-0.31117422113575577,0.17666115926221837,-1.0377602621998785
Sumatera Selatan,Kota Palembang,18218,0.463829376365,0.221684833059807,-0.08084011502366528,0.1412002022652844,-0.5446729118326201
Papua,Paniai,17996,0.7525029691112978,0.23893680300803014,-0.36876871144396944,0.10430050204245173,-1.121049297953187
Papua,Kota Jayapura,73727,,,,,
Papua,Puncakjaya,73832,0.6409771157737586,0.28763686933890764,-0.33027710098639307,0.12552000490324905,-0.9706946699789144
Papua,Asmat,73634,0.5488335266889436,0.3230682572538546,-0.35163996862322683,0.11927682601924858,-0.8956582058080635
Papua,Bovendigoel,73661,0.7263369415196177,0.17000845713599164,-0.36682165627930907,0.08350674553926611,-1.0931561081845207
Papua,Jayapura,73685,0.8663245863195618,0.03318848120481908,-0.5095550284234839,0.032720398613237,-1.3758796147430457
Papua,Jayawijaya,73686,0.581102239658139,0.29170742389964327,-0.273574146157191,0.13399454615650633,-0.8560391259236813
Papua,Keerom,73693,0.6696075618852226,0.257844575481759,-0.32752658198382173,0.09337404864071146,-0.9971258827507957
Papua,Mappi,73791,0.7412374146656524,0.19696720414737426,-0.35822343088503084,0.12291876057183958,-1.0994581234328824
Papua,Merauke,73796,0.6728550711317278,0.19693058967824706,-0.28345490206150886,0.1577344763735279,-0.9559571692005807
Papua,Pegununganbintang,73824,0.6567008796163724,0.26099636674999993,-0.32652285311797036,0.08683728683708507,-0.9832251681056824
Papua,Sarmi,73840,0.7012301331261093,0.2575666439104882,-0.3872419932289028,0.10543886940750875,-1.0888200731992497
Papua,Tolikara,73874,0.6699288333239808,0.28738002416162234,-0.324675374547421,0.12628155269461064,-0.9960913838807223
Papua,Waropen,73877,0.7730291727477684,0.21894533255562945,-0.4143481234670015,0.10670962708610296,-1.187149171435222
Papua,Yahukimo,73879,0.532297422869466,0.3122268725871138,-0.2761776919965325,0.13246494713310755,-0.8080199992369254
Papua,Yapen,73880,0.6577896982858509,0.3173701979445736,-0.3603535208651279,0.17678336667381783,-1.023446827187735
